,     Extent,time,xco2,xch4
4417,16.706,2015-11-11,399.28394,1803.3239
4418,16.635,2015-11-12,399.55542,1805.2797
4419,16.603,2015-11-13,399.45804,1826.5603
4420,16.52,2015-11-14,399.60388,1823.835
4421,16.413,2015-11-15,398.6307,1821.6703
4422,16.329,2015-11-16,399.71335,1807.6815
4423,16.31,2015-11-17,399.35803,1797.7968
4424,16.133,2015-11-18,398.46932999999996,1799.0037
4425,16.023,2015-11-19,399.34235,1804.6997
4426,15.898,2015-11-20,399.13742,1808.1029
4427,15.722,2015-11-21,399.70572000000004,1798.5997
4428,15.603,2015-11-22,398.60247999999996,1803.7826
4429,15.529,2015-11-23,399.91647,1804.2001
4430,15.356,2015-11-24,399.6886,1803.9974
4431,15.154,2015-11-25,399.72684,1826.3444
4432,14.969,2015-11-26,399.2116,1824.8512
4433,14.742,2015-11-27,399.93546000000003,1816.8282
4434,14.595,2015-11-28,400.0505,1803.6428
4435,14.36,2015-11-29,399.7706,1803.5442
4436,14.187,2015-11-30,399.87237999999996,1800.6561
4437,14.045,2015-12-01,399.6293,1798.5981
4438,13.894,2015-12-02,400.04214,1798.7524
4439,13.602,2015-12-03,399.84546,1796.2429
4440,13.462,2015-12-04,399.6423,1804.067
4441,13.24,2015-12-05,400.08276,1803.3046
4442,12.949,2015-12-06,399.07755,1797.1049
4443,12.746,2015-12-07,400.48242,1824.2798
4444,12.479,2015-12-08,399.55396,1818.8842
4445,12.247,2015-12-09,400.97885,1813.5886
4446,11.986,2015-12-10,399.3849,1802.4473
4447,11.718,2015-12-11,400.52383,1798.761
4448,11.407,2015-12-12,399.3437,1797.392
4449,10.997,2015-12-13,399.3774,1805.5219
4450,10.729,2015-12-14,400.30237,1799.2019
4451,10.561,2015-12-15,399.31023999999996,1798.3632
4452,10.376,2015-12-16,399.70035,1803.1837
4453,10.204,2015-12-17,399.94732999999997,1805.3704
4454,10.036,2015-12-18,399.7783,1804.5187
4455,9.923,2015-12-19,399.5969,1827.635
4456,9.759,2015-12-20,400.2964,1822.9070000000002
4457,9.616,2015-12-21,400.61947999999995,1819.1777
4458,9.429,2015-12-22,399.22565,1800.6151
4459,9.283,2015-12-23,400.01248,1806.023
4460,9.07,2015-12-24,399.5113,1800.652
4461,8.943,2015-12-25,400.87057000000004,1805.0067
4462,8.648,2015-12-26,399.17287999999996,1797.0526
4463,8.358,2015-12-27,400.8591,1798.5516
4464,8.098,2015-12-28,401.0962,1795.5973
4465,7.791,2015-12-29,399.5626,1800.1960000000001
4466,7.494,2015-12-30,401.0247,1800.6274
4467,7.222,2015-12-31,399.52176000000003,1818.881
4468,6.911,2016-01-01,401.1915,1813.2351
4469,6.721,2016-01-02,400.98105,1815.7877
4470,6.554,2016-01-03,400.02634,1804.0510000000002
4471,6.413,2016-01-04,401.1119,1797.2052
4472,6.25,2016-01-05,400.2291,1796.2920000000001
4473,6.014,2016-01-06,401.06888,1797.8126
4474,5.841,2016-01-07,400.89105,1793.4418
4475,5.719,2016-01-08,401.45847000000003,1796.0099
4476,5.649,2016-01-09,400.4831,1794.0594
4477,5.365,2016-01-10,401.57248,1794.6777
4478,5.18,2016-01-11,400.31300000000005,1798.3307
4479,5.112,2016-01-12,400.9009,1804.5852
4480,5.007,2016-01-13,401.12933,1798.1725
4481,4.688,2016-01-14,401.3473,1800.8789
4482,4.561,2016-01-15,403.4165,1804.6881
4483,4.441,2016-01-16,401.43674,1802.6847
4484,4.251,2016-01-17,401.1868,1804.2075
4485,4.168,2016-01-18,401.27164,1806.2952
4486,4.02,2016-01-19,401.74585,1800.7753
4487,3.914,2016-01-20,400.47208,1797.1957
4488,3.866,2016-01-21,401.0073,1808.9797
4489,3.74,2016-01-22,401.94608,1802.9937
4490,3.635,2016-01-23,401.22893999999997,1802.0878
4491,3.604,2016-01-24,401.8809,1807.1118
4492,3.582,2016-01-25,401.99777,1801.0251
4493,3.52,2016-01-26,401.60373,1804.1511
4494,3.421,2016-01-27,401.74863,1809.608
4495,3.372,2016-01-28,401.59567000000004,1806.2648
4496,3.387,2016-01-29,401.01828,1805.2920000000001
4497,3.256,2016-01-30,400.94107,1808.5599
4498,3.201,2016-01-31,401.579,1803.7878
4499,3.176,2016-02-01,401.59747000000004,1807.5278
4500,3.096,2016-02-02,401.7213,1809.1525
4501,3.058,2016-02-03,400.70572000000004,1807.4691
4502,2.987,2016-02-04,400.6323,1806.9758
4503,2.938,2016-02-05,401.94397000000004,1812.3749
4504,2.91,2016-02-06,401.1478,1805.0992
4505,2.89,2016-02-07,402.31199999999995,1807.09
4506,2.837,2016-02-08,402.97033999999996,1807.6449
4507,2.805,2016-02-09,401.52374,1807.8307
4508,2.779,2016-02-10,401.2963,1809.6888
4509,2.764,2016-02-11,400.89886,1813.7218
4510,2.735,2016-02-12,401.89124,1805.9048
4511,2.715,2016-02-13,402.89148,1812.6803
4512,2.669,2016-02-14,402.13284,1810.5984
4513,2.621,2016-02-15,402.81417999999996,1810.2003
4514,2.625,2016-02-16,402.08347000000003,1810.8931
4515,2.616,2016-02-17,403.9837,1814.5885
4516,2.645,2016-02-18,402.18564,1808.92
4517,2.651,2016-02-19,402.4282,1811.0414
4518,2.712,2016-02-20,400.5995,1808.5411
4519,2.742,2016-02-21,401.15045,1809.3218
4520,2.726,2016-02-22,401.39437999999996,1807.6715
4521,2.742,2016-02-23,401.5597,1810.5305
4522,2.735,2016-02-24,400.6998,1806.3529
4523,2.748,2016-02-25,401.57757999999995,1807.2805
4524,2.728,2016-02-26,400.20917000000003,1813.1984
4525,2.724,2016-02-27,401.7535,1809.0566
4526,2.731,2016-02-28,401.8098,1807.2241
4527,2.791,2016-02-29,401.57095,1803.308
4528,2.813,2016-03-01,401.21167,1816.8857
4529,2.85,2016-03-02,400.64099999999996,1809.4568
4530,2.929,2016-03-03,402.45807,1818.9949
4531,2.961,2016-03-04,401.3488,1817.0118
4532,3.005,2016-03-05,402.13306,1810.9927
4533,3.049,2016-03-06,401.00333,1813.1659
4534,3.093,2016-03-07,401.71582,1815.4218
4535,3.145,2016-03-08,400.95905,1808.5043
4536,3.255,2016-03-09,400.9264,1805.5194
4537,3.298,2016-03-10,401.2444,1813.0779
4538,3.36,2016-03-11,402.6669,1809.7192
4539,3.504,2016-03-12,402.7099,1813.621
4540,3.586,2016-03-13,401.04776,1815.0323
4541,3.672,2016-03-14,401.77527000000003,1807.6433
4542,3.814,2016-03-15,403.24472000000003,1817.6165
4543,3.957,2016-03-16,401.5415,1818.589
4544,4.053,2016-03-17,402.80417,1813.3915
4545,4.207,2016-03-18,403.46832,1819.088
4546,4.303,2016-03-19,401.7291,1814.806
4547,4.402,2016-03-20,400.7363,1808.6675
4548,4.501,2016-03-21,402.9263,1816.2267
4549,4.668,2016-03-22,402.91434,1816.1696
4550,4.818,2016-03-23,403.42852999999997,1812.3113
4551,4.962,2016-03-24,401.81363,1815.7273
4552,5.099,2016-03-25,401.869,1812.5992
4553,5.178,2016-03-26,402.24057,1811.9366
4554,5.335,2016-03-27,403.99838,1813.652
4555,5.407,2016-03-28,401.78182999999996,1821.0974
4556,5.535,2016-03-29,402.7396,1811.3531
4557,5.664,2016-03-30,401.80692,1814.7643
4558,5.717,2016-03-31,402.75278,1816.1692
4559,5.772,2016-04-01,402.8914,1814.023
4560,5.879,2016-04-02,403.07895,1815.6489
4561,5.984,2016-04-03,403.3115,1818.2092
4562,6.058,2016-04-04,403.02747,1818.4207
4563,6.152,2016-04-05,403.5175,1818.221
4564,6.301,2016-04-06,403.42438,1815.1548
4565,6.354,2016-04-07,403.07394,1817.3192
4566,6.409,2016-04-08,401.30484,1819.6584
4567,6.485,2016-04-09,404.31134,1818.29
4568,6.547,2016-04-10,400.34268,1816.595
4569,6.615,2016-04-11,404.98978,1820.0039
4570,6.787,2016-04-12,402.81882,1816.4528
4571,6.938,2016-04-13,403.07266,1815.9717
4572,7.1,2016-04-14,402.92926,1818.5658
4573,7.201,2016-04-15,401.63925,1816.2894
4574,7.327,2016-04-16,403.64682,1820.1759
4575,7.48,2016-04-17,402.1642,1817.8549
4576,7.536,2016-04-18,404.33347000000003,1817.9431
4577,7.578,2016-04-19,402.2115,1820.1215
4578,7.658,2016-04-20,402.45047,1819.4620000000002
4579,7.767,2016-04-21,403.88452,1815.4419
4580,7.87,2016-04-22,401.59558,1817.2396
4581,7.963,2016-04-23,403.69363,1819.05
4582,8.138,2016-04-24,403.47226,1818.3264
4583,8.273,2016-04-25,403.26816,1813.0999
4584,8.367,2016-04-26,401.25427,1814.3728
4585,8.417,2016-04-27,404.99567,1817.6318
4586,8.491,2016-04-28,403.82254,1816.9679
4587,8.566,2016-04-29,403.07614,1818.5966
4588,8.635,2016-04-30,402.61374,1814.9436
4589,8.734,2016-05-01,403.17199999999997,1814.8197
4590,8.891,2016-05-02,402.69138,1816.3036
4591,9.002,2016-05-03,403.9702,1819.6833
4592,9.101,2016-05-04,403.41974,1815.3046
4593,9.154,2016-05-05,402.29492,1817.517
4594,9.262,2016-05-06,402.73047,1819.8529999999998
4595,9.316,2016-05-07,403.37216,1818.73
4596,9.409,2016-05-08,402.87885,1818.5796
4597,9.532,2016-05-09,402.44177,1819.4606
4598,9.546,2016-05-10,404.40512,1816.0717
4599,9.602,2016-05-11,403.718,1818.8872
4600,9.656,2016-05-12,403.39435,1817.1075
4601,9.787,2016-05-13,404.05725,1811.1522
4602,9.876,2016-05-14,402.80782999999997,1814.626
4603,9.974,2016-05-15,403.07556,1816.4656
4604,10.111,2016-05-16,402.8893,1815.0505
4605,10.257,2016-05-17,403.10132000000004,1815.2028
4606,10.31,2016-05-18,404.65698,1816.0138
4607,10.493,2016-05-19,403.28002999999995,1814.7704
4608,10.546,2016-05-20,403.29913,1817.0035
4609,10.696,2016-05-21,402.74725,1816.4479999999999
4610,10.726,2016-05-22,403.28476,1814.681
4611,10.767,2016-05-23,402.90512,1814.8339999999998
4612,10.867,2016-05-24,402.63223,1816.8826
4613,10.965,2016-05-25,402.98056,1814.5569
4614,10.932,2016-05-26,403.35168,1817.638
4615,11.055,2016-05-27,404.07767,1818.5067
4616,11.097,2016-05-28,404.0962,1816.2538
4617,11.114,2016-05-29,403.04047,1817.2882
4618,11.128,2016-05-30,403.28204,1816.705
4619,11.268,2016-05-31,403.23395,1813.0702
4620,11.426,2016-06-01,404.22958,1815.7749
4621,11.536,2016-06-02,403.8775,1818.9291
4622,11.679,2016-06-03,404.97757,1813.8984
4623,11.775,2016-06-04,403.7095,1816.4415
4624,11.972,2016-06-05,403.65747000000005,1818.0308
4625,12.164,2016-06-06,402.95166,1816.4126
4626,12.253,2016-06-07,402.83804,1816.5731
4627,12.383,2016-06-08,403.26648,1815.0327
4628,12.549,2016-06-09,403.9454,1816.3851
4629,12.592,2016-06-10,402.31232,1815.0796
4630,12.768,2016-06-11,403.21774,1815.7057
4631,12.93,2016-06-12,403.35156,1817.0709
4632,13.1,2016-06-13,402.91388,1815.5553
4633,13.295,2016-06-14,403.3999,1815.9598
4634,13.322,2016-06-15,401.48932,1812.6044
4635,13.441,2016-06-16,402.73607999999996,1817.2521
4636,13.518,2016-06-17,401.9694,1814.8439
4637,13.629,2016-06-18,402.78687,1814.5377
4638,13.823,2016-06-19,403.5486,1816.8125
4639,13.876,2016-06-20,401.52893,1815.6901
4640,13.946,2016-06-21,403.15634,1814.4468
4641,14.076,2016-06-22,401.14804,1814.725
4642,14.117,2016-06-23,403.80697999999995,1815.9833
4643,14.171,2016-06-24,400.32886,1816.4183
4644,14.243,2016-06-25,403.29977,1816.1403
4645,14.31,2016-06-26,403.42276,1817.589
4646,14.429,2016-06-27,402.27047999999996,1814.354
4647,14.52,2016-06-28,402.5976,1811.6609
4648,14.656,2016-06-29,402.37967000000003,1815.759
4649,14.759,2016-06-30,403.38599999999997,1814.365
4650,14.851,2016-07-01,402.97305,1812.7509
4651,14.819,2016-07-02,402.06387,1814.5377
4652,14.854,2016-07-03,403.08547999999996,1812.668
4653,14.996,2016-07-04,403.10263,1816.5111
4654,15.148,2016-07-05,403.53583,1814.4689
4655,15.413,2016-07-06,403.67496,1812.317
4656,15.559,2016-07-07,401.59882000000005,1814.4314
4657,15.604,2016-07-08,402.88837,1815.9248
4658,15.683,2016-07-09,402.26443,1811.3475
4659,15.795,2016-07-10,402.50864,1814.1661
4660,15.907,2016-07-11,400.65445,1813.5724
4661,15.992,2016-07-12,402.17105,1815.0768
4662,16.047,2016-07-13,402.35873,1814.7314
4663,16.067,2016-07-14,402.6873,1815.3846
4664,16.08,2016-07-15,401.78476,1813.9542
4665,16.109,2016-07-16,402.69214,1815.3712
4666,16.113,2016-07-17,402.08936,1815.8368
4667,16.191,2016-07-18,402.69777999999997,1814.8835
4668,16.2,2016-07-19,402.33685,1814.3302
4669,16.184,2016-07-20,402.16885,1815.8628
4670,16.231,2016-07-21,402.6345,1814.4517
4671,16.359,2016-07-22,402.6406,1816.3041
4672,16.471,2016-07-23,402.20715,1816.1777
4673,16.576,2016-07-24,402.07916,1815.5477
4674,16.626,2016-07-25,400.89148,1815.9705
4675,16.687,2016-07-26,401.51886,1816.0093
4676,16.774,2016-07-27,401.51108,1813.734
4677,16.755,2016-07-28,400.38702,1815.1626
4678,16.831,2016-07-29,402.9489,1815.0261
4679,16.924,2016-07-30,402.1216,1813.3914
4680,16.893,2016-07-31,402.0083,1817.2720000000002
4681,16.962,2016-08-01,399.35794,1818.3832
4682,16.983,2016-08-02,401.12878,1815.891
4683,17.059,2016-08-03,401.9077,1822.4816
4684,17.123,2016-08-04,400.84702000000004,1821.615
4685,17.161,2016-08-05,400.93137,1819.6584
4686,17.217,2016-08-06,401.35532,1820.2994
4687,17.276,2016-08-07,401.03652999999997,1823.61
4688,17.424,2016-08-08,400.1049,1821.2076
4689,17.563,2016-08-09,400.86887,1821.6272
4690,17.616,2016-08-10,399.83117999999996,1821.5001
4691,17.653,2016-08-11,400.7877,1819.2847
4692,17.772,2016-08-12,400.5614,1822.3359
4693,17.833,2016-08-13,401.26743,1823.2745
4694,17.827,2016-08-14,400.98624,1819.2869
4695,17.93,2016-08-15,400.9678,1824.1073
4696,17.996,2016-08-16,400.9623,1822.9021
4697,18.034,2016-08-17,400.9563,1819.9470000000001
4698,18.048,2016-08-18,400.96646,1825.8649
4699,18.225,2016-08-19,401.14484,1823.1213
4700,18.241,2016-08-20,400.9902,1823.8881
4701,18.314,2016-08-21,402.2061,1824.6554
4702,18.335,2016-08-22,400.58997,1821.1451
4703,18.262,2016-08-23,401.17535,1821.921
4704,18.26,2016-08-24,401.0883,1824.3757
4705,18.404,2016-08-25,401.27966000000004,1823.1251
4706,18.503,2016-08-26,400.58615,1820.6045
4707,18.51,2016-08-27,401.48962,1826.3381
4708,18.572,2016-08-28,401.1872,1824.7155
4709,18.581,2016-08-29,401.37307999999996,1824.9753
4710,18.482,2016-08-30,400.89005,1823.955
4711,18.487,2016-08-31,401.32648,1822.9514
4712,18.376,2016-09-01,399.9481,1812.356
4713,18.27,2016-09-02,401.16382000000004,1823.0966
4714,18.272,2016-09-03,400.7317,1817.6481
4715,18.337,2016-09-04,401.71713,1819.2653
4716,18.379,2016-09-05,400.81012000000004,1820.8096
4717,18.414,2016-09-06,401.1025,1817.2377
4718,18.464,2016-09-07,400.6526,1819.9613
4719,18.436,2016-09-08,400.8725,1821.0793
4720,18.326,2016-09-09,401.055,1819.3152
4721,18.308,2016-09-10,401.04715,1819.7509
4722,18.171,2016-09-11,401.7107,1820.1309
4723,18.057,2016-09-12,400.70908,1817.8002
4724,17.948,2016-09-13,401.30237,1820.9868
4725,17.907,2016-09-14,401.1194,1820.4443
4726,17.926,2016-09-15,401.1222,1818.5599
4727,17.915,2016-09-16,400.14737,1822.07
4728,18.038,2016-09-17,400.39996,1824.146
4729,18.058,2016-09-18,400.87628,1820.1674
4730,17.998,2016-09-19,401.1576,1822.8213
4731,18.035,2016-09-20,401.56597999999997,1821.8188
4732,18.115,2016-09-21,400.93573,1818.1846
4733,18.111,2016-09-22,401.47415,1817.7262
4734,18.043,2016-09-23,400.41632000000004,1824.4272
4735,18.045,2016-09-24,401.25133999999997,1819.8108
4736,18.082,2016-09-25,401.15976,1820.6477
4737,18.152,2016-09-26,401.1457,1821.7435
4738,18.074,2016-09-27,401.1905,1820.3218
4739,18.088,2016-09-28,401.29645,1820.9176
4740,18.069,2016-09-29,401.9567,1821.7511
4741,18.088,2016-09-30,401.36517000000003,1819.9092
4742,18.096,2016-10-01,401.60677999999996,1820.4753
4743,18.076,2016-10-02,401.58405,1821.7286
4744,18.142,2016-10-03,401.6593,1818.8895
4745,18.202,2016-10-04,401.68408,1817.7919
4746,18.13,2016-10-05,401.41156,1818.4304
4747,18.007,2016-10-06,401.70807,1819.6187
4748,17.902,2016-10-07,401.57974,1818.533
4749,17.868,2016-10-08,401.90396,1820.0094
4750,17.885,2016-10-09,401.2623,1813.7782
4751,17.884,2016-10-10,401.5319,1818.2727
4752,17.781,2016-10-11,401.43942000000004,1818.6945
4753,17.784,2016-10-12,401.36798,1814.2118
4754,17.737,2016-10-13,401.5401,1816.1774
4755,17.686,2016-10-14,401.83954,1817.3783
4756,17.667,2016-10-15,401.66292999999996,1819.4043
4757,17.573,2016-10-16,401.9398,1816.4094
4758,17.401,2016-10-17,401.7887,1821.0437
4759,17.346,2016-10-18,401.61374,1814.8958
4760,17.301,2016-10-19,401.918,1819.5763
4761,17.239,2016-10-20,401.81842,1817.4681
4762,17.215,2016-10-21,401.26453,1817.8286
4763,17.164,2016-10-22,402.1143,1814.4171
4764,17.102,2016-10-23,401.727,1817.9977
4765,16.995,2016-10-24,401.2647,1814.289
4766,16.912,2016-10-25,401.52902,1813.5613
4767,16.839,2016-10-26,401.73154,1817.4274
4768,16.812,2016-10-27,402.3704,1812.7035
4769,16.711,2016-10-28,401.88358,1814.2761
4770,16.693,2016-10-29,402.5119,1814.7936
4771,16.572,2016-10-30,401.99576,1814.5369
4772,16.538,2016-10-31,401.7383,1814.6353
4773,16.494,2016-11-01,402.0299,1819.2908
4774,16.428,2016-11-02,401.64477999999997,1812.5486
4775,16.354,2016-11-03,402.02258,1812.9365
4776,16.19,2016-11-04,401.96265,1816.8585
4777,16.116,2016-11-05,402.15015,1812.524
4778,15.954,2016-11-06,401.8057,1811.9049
4779,15.822,2016-11-07,401.7725,1820.0713
4780,15.656,2016-11-08,402.07016,1812.3384
4781,15.425,2016-11-09,401.7558,1809.7756
4782,15.181,2016-11-10,402.12807999999995,1817.7313
4783,14.984,2016-11-11,401.56522,1811.5414
4784,14.74,2016-11-12,402.16058,1812.8795
4785,14.558,2016-11-13,401.92566,1815.4911
4786,14.383,2016-11-14,402.8227,1817.3492
4787,14.19,2016-11-15,402.5105,1816.105
4788,14.041,2016-11-16,402.20718,1814.8254
4789,13.873,2016-11-17,402.6911,1810.0112
4790,13.705,2016-11-18,401.77957000000004,1814.5018
4791,13.561,2016-11-19,402.20383,1810.2078
4792,13.352,2016-11-20,403.01,1809.4137
4793,13.144,2016-11-21,402.78308,1805.8154
4794,13.085,2016-11-22,403.8568,1812.64
4795,12.986,2016-11-23,401.69583,1806.2449
4796,12.882,2016-11-24,402.2431,1808.9175
4797,12.777,2016-11-25,402.2774,1811.1571
4798,12.593,2016-11-26,402.50336,1805.3452
4799,12.399,2016-11-27,403.15225,1808.9666
4800,12.158,2016-11-28,402.45737,1809.6223
4801,11.9,2016-11-29,403.20493,1805.8752
4802,11.749,2016-11-30,402.48486,1809.3613
4803,11.584,2016-12-01,402.47348,1810.8793
4804,11.425,2016-12-02,402.5563,1806.1272
4805,11.164,2016-12-03,402.6919,1808.6727
4806,10.897,2016-12-04,402.10927999999996,1809.256
4807,10.68,2016-12-05,402.58185,1809.3997
4808,10.503,2016-12-06,403.01324,1814.0079999999998
4809,10.288,2016-12-07,402.45062,1811.9938
4810,10.007,2016-12-08,402.19144,1811.2599
4811,9.824,2016-12-09,402.39215,1810.6145
4812,9.566,2016-12-10,402.62045,1808.6046
4813,9.184,2016-12-11,402.4755,1808.5419
4814,8.853,2016-12-12,402.7356,1808.4315
4815,8.589,2016-12-13,403.1619,1809.5946
4816,8.303,2016-12-14,402.77786000000003,1808.9182
4817,8.18,2016-12-15,402.72614,1813.0227
4818,7.958,2016-12-16,402.95087,1812.3751
4819,7.856,2016-12-17,402.66582999999997,1810.5486
4820,7.686,2016-12-18,403.5755,1809.8303
4821,7.429,2016-12-19,402.26297,1807.9878
4822,7.232,2016-12-20,403.2664,1806.69
4823,7.125,2016-12-21,402.10254,1803.3107
4824,6.979,2016-12-22,402.91742,1809.1527
4825,6.73,2016-12-23,402.5888,1808.7239
4826,6.509,2016-12-24,402.87564,1804.106
4827,6.377,2016-12-25,403.11154,1806.9525
4828,6.226,2016-12-26,402.78722999999997,1809.0347
4829,6.156,2016-12-27,403.02994,1805.6074
4830,6.038,2016-12-28,402.202,1805.3281
4831,5.873,2016-12-29,402.4414,1810.7783
4832,5.787,2016-12-30,402.8371,1809.9935
4833,5.653,2016-12-31,403.0558,1808.7003
4834,5.516,2017-01-01,404.7337,1802.5789
4835,5.387,2017-01-02,403.18118,1801.1852
4836,5.232,2017-01-03,403.9205,1805.8105
4837,5.149,2017-01-04,404.3425,1801.9614
4838,5.065,2017-01-05,404.38583,1802.5054
4839,4.94,2017-01-06,404.61734,1806.148
4840,4.854,2017-01-07,403.90958,1804.2727
4841,4.781,2017-01-08,405.02805,1805.3925
4842,4.664,2017-01-09,403.5575,1804.6368
4843,4.498,2017-01-10,404.00592,1800.4827
4844,4.275,2017-01-11,404.1596,1802.354
4845,4.07,2017-01-12,403.87863,1808.1191
4846,4.012,2017-01-13,404.1237,1804.6682
4847,3.897,2017-01-14,403.5984,1801.1309
4848,3.708,2017-01-15,404.67978,1809.9121
4849,3.563,2017-01-16,403.02975,1803.1239
4850,3.489,2017-01-17,404.13095,1804.3110000000001
4851,3.386,2017-01-18,404.235,1804.4435
4852,3.269,2017-01-19,404.31644,1805.0092
4853,3.193,2017-01-20,403.47482,1804.766
4854,3.163,2017-01-21,402.89513999999997,1801.3523
4855,3.069,2017-01-22,405.08893,1805.5886
4856,2.96,2017-01-23,403.16348,1809.4
4857,2.876,2017-01-24,404.56903,1807.2045
4858,2.762,2017-01-25,403.1781,1803.4849
4859,2.692,2017-01-26,405.25836,1804.4856
4860,2.677,2017-01-27,404.1071,1804.3385
4861,2.595,2017-01-28,404.4256,1804.6333
4862,2.524,2017-01-29,404.9605,1805.3507
4863,2.521,2017-01-30,403.5548,1809.0481
4864,2.514,2017-01-31,404.8813,1804.8761
4865,2.498,2017-02-01,402.64288,1810.1345
4866,2.456,2017-02-02,404.37683,1811.6581
4867,2.42,2017-02-03,403.80322,1813.8629
4868,2.423,2017-02-04,403.66763,1810.809
4869,2.394,2017-02-05,405.01837,1810.26
4870,2.398,2017-02-06,403.87366000000003,1811.4368
4871,2.427,2017-02-07,403.58646,1812.2661
4872,2.424,2017-02-08,403.27374,1818.1318
4873,2.375,2017-02-09,405.16275,1815.2244
4874,2.312,2017-02-10,404.12613,1816.6615
4875,2.306,2017-02-11,404.27524,1817.565
4876,2.243,2017-02-12,402.89734,1810.4001
4877,2.255,2017-02-13,405.8553,1816.8531
4878,2.242,2017-02-14,404.93582000000004,1814.8375
4879,2.301,2017-02-15,402.7185,1813.9259
4880,2.306,2017-02-16,405.04636,1812.8185
4881,2.294,2017-02-17,404.69699999999995,1816.1027
4882,2.23,2017-02-18,404.28146,1815.9067
4883,2.219,2017-02-19,404.6592,1813.8372
4884,2.209,2017-02-20,404.38013,1816.5793
4885,2.236,2017-02-21,404.899,1820.9591
4886,2.211,2017-02-22,404.17188,1808.9398
4887,2.173,2017-02-23,404.02197,1818.6689999999999
4888,2.169,2017-02-24,404.1686,1813.8517
4889,2.142,2017-02-25,404.19495,1817.1655
4890,2.159,2017-02-26,404.34552,1819.7267
4891,2.112,2017-02-27,404.30402000000004,1819.2021
4892,2.128,2017-02-28,404.28186,1812.1769
4893,2.08,2017-03-01,402.0874,1818.6425
4894,2.127,2017-03-02,404.8624,1819.406
4895,2.106,2017-03-03,402.8808,1821.4498
4896,2.136,2017-03-04,403.60257,1817.519
4897,2.149,2017-03-05,403.58374,1820.8048
4898,2.176,2017-03-06,402.9165,1818.0515
4899,2.174,2017-03-07,406.17935,1819.3536
4900,2.258,2017-03-08,402.96567000000005,1819.5873
4901,2.326,2017-03-09,403.95322000000004,1821.9287
4902,2.327,2017-03-10,402.91364,1822.9281
4903,2.392,2017-03-11,404.212,1819.257
4904,2.464,2017-03-12,402.88266,1818.424
4905,2.493,2017-03-13,403.1576,1820.0397
4906,2.528,2017-03-14,403.33316,1821.5686
4907,2.58,2017-03-15,402.9128,1820.7269
4908,2.629,2017-03-16,403.9057,1822.3348
4909,2.686,2017-03-17,403.1305,1819.6691
4910,2.774,2017-03-18,404.79607999999996,1817.2736
4911,2.91,2017-03-19,402.8008,1818.6089
4912,2.929,2017-03-20,404.0502,1819.0227
4913,2.978,2017-03-21,405.86304,1822.2747
4914,2.936,2017-03-22,404.82004,1828.0044
4915,2.977,2017-03-23,406.6289,1819.8243
4916,3.056,2017-03-24,404.4639,1821.3903
4917,3.114,2017-03-25,402.76837,1822.3536
4918,3.194,2017-03-26,403.31412,1822.3184
4919,3.298,2017-03-27,403.68964,1821.6438
4920,3.378,2017-03-28,404.53305,1819.7695
4921,3.435,2017-03-29,403.34167,1821.7256
4922,3.485,2017-03-30,405.49036,1817.5151
4923,3.576,2017-03-31,403.85468,1821.9663
4924,3.653,2017-04-01,405.6653,1824.8417
4925,3.749,2017-04-02,406.12448,1825.3716
4926,3.943,2017-04-03,404.8071,1823.2793
4927,4.15,2017-04-04,404.67852999999997,1825.3113
4928,4.237,2017-04-05,405.1515,1823.9376
4929,4.325,2017-04-06,407.16495,1825.9425
4930,4.454,2017-04-07,404.92383,1826.443
4931,4.569,2017-04-08,405.32678,1823.9825
4932,4.677,2017-04-09,404.30258,1825.4105
4933,4.815,2017-04-10,405.3107,1824.136
4934,4.958,2017-04-11,405.7988,1822.6831
4935,5.007,2017-04-12,404.78452000000004,1820.1115
4936,5.091,2017-04-13,405.29556,1824.1442
4937,5.22,2017-04-14,404.27042,1824.3317
4938,5.343,2017-04-15,406.50677,1824.6132
4939,5.425,2017-04-16,403.6997,1825.1394
4940,5.586,2017-04-17,406.7148,1824.0852
4941,5.693,2017-04-18,406.04266,1826.7115
4942,5.835,2017-04-19,404.66467,1823.9211
4943,5.963,2017-04-20,404.75198,1823.0094
4944,6.135,2017-04-21,404.65955,1825.4496
4945,6.227,2017-04-22,409.39014,1825.9348
4946,6.357,2017-04-23,404.59912,1827.1554
4947,6.473,2017-04-24,404.8802,1824.4875
4948,6.543,2017-04-25,404.7195,1828.2316
4949,6.725,2017-04-26,405.1387,1823.622
4950,6.865,2017-04-27,405.90182000000004,1822.9812
4951,6.928,2017-04-28,405.02582,1826.2522
4952,7.03,2017-04-29,408.02167000000003,1825.3539
4953,7.102,2017-04-30,403.81656,1827.2886
4954,7.183,2017-05-01,405.66556,1826.8770000000002
4955,7.343,2017-05-02,406.4399,1825.4270000000001
4956,7.501,2017-05-03,406.34958,1822.7545
4957,7.616,2017-05-04,405.20175,1827.1083
4958,7.699,2017-05-05,407.90427,1823.8236
4959,7.827,2017-05-06,405.90552,1824.7756
4960,7.961,2017-05-07,407.0946,1827.3619
4961,8.099,2017-05-08,404.15778,1823.3821
4962,8.205,2017-05-09,407.7964,1824.4786
4963,8.345,2017-05-10,407.95245,1823.9943
4964,8.494,2017-05-11,406.09915,1824.8904
4965,8.603,2017-05-12,407.55206,1822.4238
4966,8.74,2017-05-13,406.69736,1825.5884
4967,8.921,2017-05-14,406.7678,1824.4258
