,time,temperature_2m,Snow_albedo,snow_melt,surface_pressure,Total_column_ozone
341,2007-06-01,238.27022340137376,0.8562771548033897,4.656612999999883e-10,80894.05206863943,0.005535519816947351
342,2007-07-01,236.00595810685158,0.856242523510229,4.656612999999883e-10,81390.35419476016,0.005493963771035486
343,2007-08-01,234.39820231234864,0.8563028176838687,4.656612999999883e-10,80056.48008861327,0.005046541697052983
344,2007-09-01,234.99722377974683,0.8562676246900127,4.656612999999883e-10,80119.75925523232,0.0041034880032072155
345,2007-10-01,240.04402680496932,0.8562575314297863,4.656612999999883e-10,80146.36978133314,0.004416742371692446
346,2007-11-01,249.61485253627663,0.856127396862674,2.3164595490558262e-07,80637.43105300497,0.004690335104746554
347,2007-12-01,254.9487580878944,0.8560636214839449,4.0919788605273135e-06,80287.80929499301,0.005686909215814022
348,2008-01-01,254.65929136119252,0.8559537699647184,6.059744694424787e-06,80595.56454987868,0.006132436621396118
349,2008-02-01,248.47048669587863,0.8561720671548613,6.144529510214027e-07,80285.78153261487,0.0060368956018050715
350,2008-03-01,242.66079479465992,0.8561988228486483,1.385435260624471e-07,80537.7703042117,0.006044478869026014
351,2008-04-01,239.5496457233236,0.8562502613050692,1.2432713995990902e-09,80608.65111908021,0.005658732320218103
352,2008-05-01,236.59404016198795,0.856389072806971,4.656612999999883e-10,80464.79700197776,0.0057979842059587994
353,2008-06-01,234.37264756687625,0.8562807556561032,4.656612999999883e-10,80085.36957098402,0.00597996179271305
354,2008-07-01,234.87808118426852,0.8562658548653133,4.656612999999883e-10,80146.9975755655,0.005957055302247426
355,2008-08-01,232.8182165707648,0.8563159098166186,4.656612999999883e-10,79801.13065265128,0.005432128915228149
356,2008-09-01,236.4514512289546,0.8562839637569809,2.3442710189598777e-09,79834.38395307653,0.0038033715513056095
357,2008-10-01,239.8005011900385,0.8562592239025191,3.3360478835128143e-09,79615.52098482719,0.003783905469582748
358,2008-11-01,248.66324208319583,0.8562067422446162,3.3820209970290064e-07,80096.05530485803,0.004325516252270142
359,2008-12-01,255.41523560172126,0.8562430071842794,2.6380633443536657e-06,80469.03931195299,0.0055565714277592965
360,2009-01-01,256.2017875671754,0.8559268183719562,6.272545264086918e-06,80612.01793257262,0.005990038974335971
361,2009-02-01,249.14488324853642,0.8560834842074115,9.35698704974886e-07,80566.9025675935,0.005656621478993093
